order_id,customer_id,order_date,ship_date,return_date,ship_mode,total_amount
1551,805,2025-06-06,2025-06-09,,Express,1260.72
1552,86,2025-11-24,2025-11-26,,Standard,25.21
1553,383,2025-10-31,2025-11-02,,Same Day,594.89
1554,976,2025-11-25,2025-11-30,,Standard,2179.77
1555,833,2025-08-21,2025-08-28,,Same Day,847.86
1556,996,2024-10-30,2024-10-31,2024-11-17,Express,3068.0
1557,613,2024-06-09,2024-06-16,,Express,1376.53
1558,863,2025-01-22,2025-01-27,,Express,407.22
1559,47,2024-09-30,2024-10-06,,Standard,908.31
1560,308,2023-06-01,2023-06-05,,Standard,641.77
1561,743,2025-09-23,2025-09-26,,Standard,899.57
1562,626,2025-09-01,2025-09-08,,Same Day,594.1
1563,969,2025-01-11,2025-01-17,,Same Day,1194.63
1564,464,2025-04-08,2025-04-10,,Express,457.07
1565,350,2024-09-06,2024-09-10,,Express,1014.25
1566,17,2025-12-04,2025-12-06,,Standard,217.3
1567,624,2024-11-17,2024-11-18,,Same Day,1082.99
1568,178,2025-01-19,2025-01-24,,Same Day,970.2
1569,501,2025-07-05,2025-07-10,2025-07-28,Same Day,577.52
1570,80,2025-09-08,2025-09-09,,Same Day,1929.0
1571,456,2025-11-14,2025-11-15,,Express,304.67
1572,848,2025-05-11,2025-05-15,,Same Day,565.89
1573,9,2025-05-30,2025-06-03,,Standard,1596.87
1574,456,2024-12-09,2024-12-11,,Express,294.09
1575,697,2025-11-16,2025-11-19,,Same Day,1073.29
1576,641,2025-10-02,2025-10-09,,Standard,1481.76
1577,506,2025-10-11,2025-10-12,,Same Day,963.24
1578,724,2024-11-19,2024-11-20,,Same Day,411.0
1579,406,2025-02-11,2025-02-18,,Same Day,803.89
1580,506,2025-08-23,2025-08-28,,Same Day,265.0
1581,580,2025-09-28,2025-10-04,,Standard,424.09
1582,67,2025-10-20,2025-10-22,,Standard,2025.28
1583,266,2025-12-07,2025-12-14,,Same Day,647.79
1584,747,2025-10-07,2025-10-09,,Standard,2751.22
1585,994,2025-10-15,2025-10-20,,Same Day,322.0
1586,905,2025-09-08,2025-09-09,,Same Day,690.66
1587,690,2025-11-24,2025-11-25,,Express,892.32
1588,443,2025-04-28,2025-05-01,,Same Day,850.66
1589,478,2025-12-08,2025-12-11,,Standard,1308.38
1590,906,2025-11-10,2025-11-12,2025-11-26,Same Day,1901.53
1591,460,2025-10-10,2025-10-11,,Express,774.77
1592,84,2025-11-22,2025-11-29,2025-12-18,Standard,1192.79
1593,707,2025-04-29,2025-04-30,,Standard,1001.43
1594,169,2025-06-01,2025-06-04,2025-06-24,Standard,739.26
1595,29,2025-11-04,2025-11-08,,Same Day,764.79
1596,817,2025-04-13,2025-04-16,,Standard,351.62
1597,111,2025-11-05,2025-11-07,,Standard,1464.93
1598,842,2024-08-07,2024-08-12,,Standard,1241.76
1599,795,2025-06-23,2025-06-28,,Standard,1329.77
1600,641,2025-10-21,2025-10-26,,Standard,1786.26
1601,939,2023-10-08,2023-10-12,,Same Day,1912.59
1602,67,2025-12-09,2025-12-11,2026-01-06,Express,3574.31
1603,57,2025-07-05,2025-07-10,,Standard,595.32
1604,105,2024-06-20,2024-06-25,2024-07-20,Express,844.86
1605,412,2023-10-17,2023-10-22,,Standard,417.71
1606,886,2025-04-23,2025-04-30,,Standard,2250.71
1607,465,2025-05-11,2025-05-15,,Same Day,109.9
1608,635,2024-11-15,2024-11-18,,Same Day,847.4
1609,802,2023-10-03,2023-10-07,,Same Day,1237.79
1610,198,2025-10-26,2025-10-27,2025-11-20,Standard,754.87
1611,608,2025-11-23,2025-11-30,,Same Day,574.52
1612,130,2025-04-28,2025-05-03,,Express,269.35
1613,493,2025-07-07,2025-07-09,,Standard,2192.57
1614,62,2024-04-29,2024-05-02,,Same Day,1681.57
1615,983,2025-10-13,2025-10-20,,Same Day,2021.2
1616,907,2025-11-25,2025-12-02,,Express,1192.8
1617,317,2025-10-08,2025-10-11,,Standard,94.06
1618,531,2025-10-26,2025-11-01,,Standard,14.57
1619,244,2024-11-08,2024-11-15,,Standard,150.83
1620,433,2025-11-20,2025-11-22,,Same Day,3788.27
1621,931,2024-10-21,2024-10-28,2024-10-30,Same Day,1334.26
1622,488,2025-05-21,2025-05-27,,Same Day,1970.33
1623,710,2025-03-18,2025-03-25,,Express,601.78
1624,631,2024-03-28,2024-04-01,,Standard,167.08
1625,466,2023-12-19,2023-12-23,,Standard,855.53
1626,655,2024-12-13,2024-12-19,,Same Day,77.35
1627,219,2024-06-26,2024-06-30,,Express,1024.42
1628,827,2024-12-07,2024-12-09,,Standard,1782.76
1629,372,2023-12-04,2023-12-05,,Same Day,387.2
1630,118,2023-10-07,2023-10-10,,Same Day,1555.62
1631,600,2025-10-10,2025-10-11,,Standard,644.18
1632,203,2025-02-07,2025-02-09,,Express,1153.74
1633,737,2025-04-23,2025-04-26,,Standard,579.95
1634,183,2024-09-12,2024-09-13,,Express,519.16
1635,933,2025-10-10,2025-10-11,,Standard,101.99
1636,389,2025-08-05,2025-08-12,,Express,2355.95
1637,959,2023-11-12,2023-11-15,,Express,809.86
1638,829,2025-10-01,2025-10-07,,Same Day,1355.1
1639,819,2025-11-14,2025-11-18,,Standard,657.13
1640,122,2024-10-03,2024-10-05,,Standard,1210.94
1641,546,2025-06-15,2025-06-21,,Same Day,2040.04
1642,440,2025-11-17,2025-11-19,,Same Day,620.36
1643,602,2025-01-07,2025-01-14,,Standard,1285.13
1644,336,2025-09-20,2025-09-21,,Express,3688.82
1645,894,2024-07-05,2024-07-12,,Same Day,1522.96
1646,908,2025-11-06,2025-11-08,,Express,1398.3
1647,810,2025-05-27,2025-06-01,2025-06-15,Express,1455.63
1648,770,2025-08-13,2025-08-20,,Express,1613.48
1649,532,2025-01-25,2025-01-27,,Express,349.0
1650,539,2025-09-30,2025-10-06,,Express,518.38
1651,275,2025-03-27,2025-03-31,,Same Day,281.79
1652,666,2023-06-03,2023-06-05,,Standard,2418.47
1653,463,2024-05-26,2024-05-30,,Express,620.29
1654,911,2025-07-04,2025-07-09,,Express,3085.08
1655,261,2024-11-18,2024-11-19,,Standard,2102.29
1656,303,2025-08-28,2025-09-02,,Same Day,2871.19
1657,43,2025-04-15,2025-04-20,,Express,955.83
1658,462,2025-11-20,2025-11-24,,Express,293.31
1659,325,2025-11-21,2025-11-25,2025-12-08,Standard,503.36
1660,272,2025-10-08,2025-10-09,,Standard,411.8
1661,302,2025-02-11,2025-02-16,,Standard,1453.13
1662,805,2025-07-14,2025-07-16,2025-07-19,Express,894.56
1663,40,2025-09-08,2025-09-10,,Same Day,2131.26
1664,338,2024-05-25,2024-05-28,,Same Day,4261.42
1665,866,2025-11-23,2025-11-25,,Standard,1159.15
1666,876,2025-10-21,2025-10-27,,Express,690.0
1667,9,2025-11-12,2025-11-15,,Express,64.7
1668,802,2024-10-24,2024-10-28,,Same Day,1289.19
1669,13,2025-02-07,2025-02-13,,Standard,1364.37
1670,887,2025-09-25,2025-09-27,,Same Day,90.41
1671,215,2024-09-03,2024-09-05,,Same Day,1196.25
1672,776,2025-11-15,2025-11-21,,Express,1590.63
1673,811,2025-11-26,2025-11-29,,Express,195.25
1674,789,2025-09-13,2025-09-15,,Same Day,490.29
1675,31,2025-11-27,2025-11-29,,Standard,772.62
1676,313,2025-10-21,2025-10-22,,Same Day,860.78
1677,855,2025-11-16,2025-11-19,,Express,3065.86
1678,703,2025-12-05,2025-12-09,,Same Day,1030.95
1679,551,2025-11-05,2025-11-08,,Same Day,1198.39
1680,805,2025-05-13,2025-05-15,,Express,1423.88
1681,582,2025-12-05,2025-12-12,,Same Day,1508.38
1682,588,2025-12-07,2025-12-11,,Express,120.0
1683,66,2025-08-23,2025-08-27,,Standard,1031.22
1684,337,2025-11-12,2025-11-18,,Standard,1488.65
1685,176,2025-02-01,2025-02-07,,Standard,2047.4
1686,847,2025-09-29,2025-10-04,,Standard,1962.72
1687,204,2025-01-01,2025-01-05,,Standard,2477.91
1688,299,2025-04-04,2025-04-09,2025-04-08,Express,1747.79
1689,531,2025-05-31,2025-06-02,,Express,211.59
1690,401,2023-11-10,2023-11-11,,Express,469.45
1691,490,2025-05-10,2025-05-11,,Standard,2068.75
1692,134,2025-02-18,2025-02-21,,Same Day,2821.27
1693,681,2025-09-29,2025-10-01,,Express,146.39
1694,602,2025-01-14,2025-01-19,,Express,633.48
1695,283,2025-08-05,2025-08-06,,Express,3077.46
1696,66,2025-04-06,2025-04-11,,Same Day,1330.56
1697,337,2025-11-22,2025-11-26,,Standard,4398.07
1698,755,2024-09-21,2024-09-24,,Express,477.28
1699,356,2025-12-01,2025-12-08,,Express,2661.77
1700,401,2025-02-19,2025-02-26,,Standard,565.19
1701,426,2025-07-09,2025-07-11,,Same Day,4726.57
1702,443,2025-06-19,2025-06-23,,Standard,636.46
1703,716,2025-11-06,2025-11-07,,Standard,1701.25
1704,246,2025-08-24,2025-08-31,,Same Day,636.8
1705,551,2025-11-04,2025-11-10,,Same Day,408.65
1706,744,2025-05-14,2025-05-16,,Express,1255.44
1707,781,2025-02-27,2025-02-28,,Standard,98.27
1708,774,2025-05-11,2025-05-16,,Express,596.55
1709,420,2025-08-16,2025-08-18,,Same Day,1299.71
1710,46,2025-10-23,2025-10-24,2025-11-17,Same Day,2045.59
1711,768,2025-11-19,2025-11-23,,Express,277.26
1712,877,2024-02-13,2024-02-17,2024-02-24,Standard,2798.86
1713,727,2025-11-12,2025-11-14,,Same Day,1104.65
1714,476,2025-06-12,2025-06-16,2025-07-02,Same Day,2917.75
1715,249,2025-07-26,2025-07-28,,Express,3874.16
1716,862,2024-12-25,2024-12-27,,Same Day,3139.13
1717,103,2025-06-18,2025-06-21,,Same Day,1243.36
1718,401,2023-11-22,2023-11-23,,Standard,1500.14
1719,694,2025-06-01,2025-06-03,,Standard,141.06
1720,222,2025-11-28,2025-11-29,,Same Day,2763.41
1721,222,2025-02-22,2025-02-28,2025-03-17,Same Day,675.97
1722,657,2024-08-01,2024-08-05,,Express,2991.88
1723,54,2025-07-16,2025-07-17,2025-07-31,Standard,712.54
1724,952,2025-10-07,2025-10-10,,Standard,88.29
1725,94,2025-09-10,2025-09-14,2025-09-13,Express,2028.19
1726,841,2024-03-06,2024-03-12,,Standard,1291.55
1727,982,2024-08-12,2024-08-19,,Same Day,820.7
1728,172,2025-05-12,2025-05-13,,Standard,472.34
1729,836,2025-11-21,2025-11-24,,Standard,850.79
1730,640,2025-10-30,2025-11-04,,Express,269.39
1731,124,2025-07-25,2025-07-27,2025-08-07,Standard,1215.7
1732,16,2025-11-03,2025-11-09,,Express,459.61
1733,218,2025-12-02,2025-12-04,2025-12-31,Express,188.2
1734,666,2025-01-24,2025-01-27,2025-02-02,Express,1492.47
1735,309,2025-06-30,2025-07-05,,Standard,115.75
1736,730,2025-09-20,2025-09-27,,Same Day,575.43
1737,176,2025-04-17,2025-04-18,,Same Day,1624.94
1738,714,2024-09-04,2024-09-10,,Same Day,182.8
1739,137,2025-04-06,2025-04-08,,Same Day,375.38
1740,326,2025-06-07,2025-06-08,,Same Day,1869.79
1741,934,2025-11-13,2025-11-17,,Same Day,1765.57
1742,760,2025-05-05,2025-05-10,,Standard,1580.93
1743,239,2023-09-11,2023-09-16,,Standard,2187.77
1744,317,2025-07-06,2025-07-12,,Standard,1287.71
1745,635,2024-11-04,2024-11-05,,Express,1155.68
1746,304,2024-07-24,2024-07-26,,Same Day,675.76
1747,39,2024-02-22,2024-02-28,,Express,1721.63
1748,757,2024-11-17,2024-11-19,,Same Day,1757.41
1749,806,2025-04-24,2025-04-25,,Express,3932.15
1750,664,2025-08-15,2025-08-18,,Standard,2072.09
1751,868,2025-06-01,2025-06-04,,Same Day,895.84
1752,56,2025-12-06,2025-12-08,,Same Day,582.39
1753,737,2025-05-17,2025-05-22,,Same Day,1315.24
1754,330,2024-01-27,2024-01-31,,Standard,2723.69
1755,891,2025-09-11,2025-09-12,,Standard,3347.34
1756,650,2024-05-18,2024-05-20,,Standard,1094.21
1757,607,2025-03-28,2025-04-04,,Standard,494.49
1758,242,2024-11-04,2024-11-05,,Express,1195.62
1759,319,2024-11-16,2024-11-22,,Express,1532.7
1760,181,2025-08-31,2025-09-02,,Same Day,238.69
1761,460,2025-11-20,2025-11-22,,Express,590.43
1762,82,2024-12-17,2024-12-21,,Express,245.79
1763,452,2024-08-17,2024-08-22,,Express,508.49
1764,779,2023-10-05,2023-10-12,,Express,751.2
1765,21,2025-04-15,2025-04-19,,Standard,1265.32
1766,778,2025-10-01,2025-10-04,,Standard,55.26
1767,567,2025-08-03,2025-08-06,,Express,386.08
1768,465,2025-03-21,2025-03-25,,Express,1837.3
1769,74,2024-11-22,2024-11-24,,Standard,932.24
1770,159,2025-07-27,2025-07-28,2025-08-15,Same Day,395.59
1771,743,2025-06-22,2025-06-26,,Express,902.77
1772,963,2024-07-31,2024-08-06,,Express,205.5
1773,316,2025-06-26,2025-07-01,2025-06-30,Standard,378.77
1774,395,2025-11-15,2025-11-17,,Express,3993.91
1775,790,2025-06-05,2025-06-10,,Same Day,1667.3
1776,706,2025-04-19,2025-04-25,2025-05-04,Express,2079.15
1777,754,2024-05-07,2024-05-09,,Express,1112.62
1778,647,2025-06-06,2025-06-12,2025-06-30,Same Day,2910.07
1779,152,2025-07-21,2025-07-26,,Same Day,1386.47
1780,151,2024-12-02,2024-12-04,,Same Day,652.31
1781,862,2024-12-25,2024-12-26,2024-12-30,Same Day,1660.08
1782,729,2025-11-23,2025-11-27,,Standard,971.46
1783,531,2025-07-16,2025-07-20,,Express,1974.71
1784,259,2025-11-06,2025-11-09,,Same Day,474.05
1785,675,2025-11-15,2025-11-19,,Same Day,1923.9
1786,422,2025-06-10,2025-06-16,,Standard,1039.21
1787,652,2025-07-19,2025-07-26,,Standard,239.83
1788,276,2025-09-03,2025-09-05,,Express,1150.12
1789,716,2025-02-12,2025-02-13,,Express,702.75
1790,2,2024-02-20,2024-02-21,,Express,1611.82
1791,538,2025-04-28,2025-05-04,,Express,1528.61
1792,175,2025-06-30,2025-07-03,,Standard,797.6
1793,203,2025-05-22,2025-05-24,,Standard,1165.73
1794,462,2025-09-16,2025-09-18,,Same Day,1916.42
1795,188,2024-08-01,2024-08-04,,Express,1129.25
1796,452,2025-03-14,2025-03-19,2025-04-06,Standard,336.36
1797,82,2024-08-03,2024-08-04,,Express,781.51
1798,66,2025-02-07,2025-02-08,,Express,564.6
1799,497,2025-12-06,2025-12-13,2025-12-10,Express,512.95
1800,770,2024-09-20,2024-09-26,,Standard,194.04
1801,100,2025-02-08,2025-02-13,,Express,2700.55
1802,618,2025-10-07,2025-10-14,,Express,1538.84
1803,485,2025-09-01,2025-09-04,,Express,278.37
1804,380,2025-04-16,2025-04-19,,Standard,2189.82
1805,964,2025-02-20,2025-02-26,,Same Day,2248.25
1806,59,2025-04-21,2025-04-28,,Standard,2997.16
1807,4,2025-09-28,2025-10-05,,Same Day,286.58
1808,856,2024-10-17,2024-10-18,,Same Day,86.59
1809,287,2025-08-21,2025-08-28,,Express,970.27
1810,463,2025-06-23,2025-06-29,,Express,112.42
1811,528,2024-12-24,2024-12-30,,Same Day,682.26
1812,981,2025-12-06,2025-12-13,,Same Day,524.82
1813,369,2024-04-13,2024-04-20,,Same Day,425.52
1814,455,2024-05-31,2024-06-05,,Same Day,532.85
1815,628,2025-10-24,2025-10-25,,Express,2617.45
1816,675,2025-10-31,2025-11-06,,Same Day,1124.62
1817,395,2025-11-23,2025-11-28,,Standard,726.68
1818,891,2025-11-09,2025-11-14,,Same Day,1509.98
1819,517,2024-08-18,2024-08-20,,Standard,661.65
1820,309,2025-09-05,2025-09-11,,Express,123.35
1821,173,2025-08-23,2025-08-24,,Same Day,3093.05
1822,247,2025-03-01,2025-03-03,,Same Day,264.12
1823,717,2025-01-08,2025-01-09,,Same Day,2405.01
1824,30,2024-10-21,2024-10-24,,Express,552.02
1825,226,2025-10-27,2025-10-30,,Same Day,2062.72
1826,127,2025-08-08,2025-08-10,,Same Day,1517.16
1827,743,2025-08-21,2025-08-22,,Express,271.23
1828,893,2023-12-04,2023-12-09,,Same Day,2045.31
1829,67,2025-11-03,2025-11-06,,Same Day,1167.99
1830,761,2025-12-09,2025-12-15,,Same Day,1001.77
1831,804,2025-05-27,2025-06-03,,Standard,1662.83
1832,229,2025-01-31,2025-02-01,,Standard,887.2
1833,92,2025-02-23,2025-03-01,,Standard,6562.09
1834,763,2024-11-11,2024-11-16,,Express,431.23
1835,977,2025-02-21,2025-02-26,,Express,1660.31
1836,64,2025-10-07,2025-10-12,,Express,1641.57
1837,434,2024-03-01,2024-03-08,,Same Day,1116.65
1838,957,2025-09-05,2025-09-07,,Same Day,874.98
1839,605,2025-07-04,2025-07-05,,Same Day,188.05
1840,873,2024-10-12,2024-10-15,,Express,1016.04
1841,858,2025-07-15,2025-07-19,,Standard,914.99
1842,616,2024-07-26,2024-07-28,,Same Day,1432.91
1843,36,2025-09-22,2025-09-25,,Same Day,57.87
1844,127,2024-07-03,2024-07-10,,Express,595.24
1845,647,2025-10-09,2025-10-11,,Same Day,2414.42
1846,990,2025-12-01,2025-12-02,,Express,475.5
1847,157,2025-09-07,2025-09-14,,Standard,1837.88
1848,718,2025-04-23,2025-04-30,,Express,2240.46
1849,745,2024-07-30,2024-08-02,,Same Day,1045.81
1850,935,2025-02-03,2025-02-04,,Express,2405.53
1851,433,2025-11-28,2025-12-01,,Express,505.31
1852,74,2024-08-11,2024-08-14,,Standard,529.36
1853,718,2025-10-15,2025-10-16,,Same Day,547.04
1854,887,2025-04-02,2025-04-09,,Express,2634.1
1855,469,2025-11-01,2025-11-03,,Express,54.23
1856,713,2024-12-15,2024-12-18,,Standard,150.83
1857,224,2024-01-21,2024-01-27,,Express,183.16
1858,744,2025-09-28,2025-10-03,2025-10-26,Standard,601.36
1859,386,2025-01-10,2025-01-16,,Standard,409.05
1860,99,2025-03-04,2025-03-08,,Standard,1285.46
1861,121,2025-11-30,2025-12-06,,Express,2184.08
1862,994,2025-04-02,2025-04-08,,Standard,1149.16
1863,35,2024-08-30,2024-09-01,,Express,2790.85
1864,705,2025-06-12,2025-06-14,,Express,2041.13
1865,795,2025-09-25,2025-10-02,,Standard,1551.74
1866,797,2025-12-05,2025-12-12,,Express,1109.22
1867,282,2025-10-08,2025-10-11,2025-10-14,Standard,3415.4
1868,125,2025-06-22,2025-06-28,,Same Day,619.16
1869,231,2023-06-26,2023-07-01,,Same Day,2047.17
1870,492,2025-03-10,2025-03-16,,Same Day,1619.73
1871,186,2024-09-14,2024-09-18,,Same Day,653.93
1872,445,2024-11-30,2024-12-05,,Express,2015.1
1873,66,2025-08-26,2025-08-28,,Same Day,734.0
1874,21,2024-04-03,2024-04-08,,Same Day,173.89
1875,501,2025-01-17,2025-01-22,,Same Day,482.71
1876,731,2024-08-21,2024-08-28,,Same Day,1092.23
1877,920,2024-03-19,2024-03-21,,Same Day,2617.69
1878,185,2024-05-17,2024-05-22,,Express,1580.09
1879,126,2023-06-07,2023-06-09,,Same Day,2219.25
1880,166,2024-07-28,2024-08-02,,Standard,141.66
1881,87,2025-05-30,2025-06-04,,Same Day,1363.18
1882,176,2025-07-14,2025-07-20,2025-07-26,Standard,1816.52
1883,969,2025-07-11,2025-07-18,,Same Day,797.73
1884,456,2025-02-14,2025-02-19,,Express,2058.15
1885,536,2024-06-16,2024-06-21,,Standard,1777.62
1886,705,2024-01-20,2024-01-26,,Standard,1522.85
1887,38,2025-10-29,2025-10-31,,Standard,928.75
1888,981,2025-08-25,2025-08-30,,Same Day,916.66
1889,368,2025-02-14,2025-02-16,,Express,454.06
1890,77,2024-05-15,2024-05-18,,Standard,2359.04
1891,410,2025-11-13,2025-11-14,,Same Day,1185.52
1892,436,2024-11-18,2024-11-23,,Same Day,1362.72
1893,751,2024-07-18,2024-07-24,,Standard,197.77
1894,732,2025-05-18,2025-05-23,,Same Day,3617.91
1895,620,2025-01-12,2025-01-16,,Express,492.3
1896,807,2025-10-25,2025-10-29,2025-11-16,Standard,1024.57
1897,80,2024-12-07,2024-12-08,,Same Day,949.3
1898,562,2025-05-21,2025-05-22,,Standard,687.57
1899,372,2024-10-30,2024-11-06,,Standard,1030.35
1900,281,2023-11-02,2023-11-03,,Standard,1158.8
1901,388,2025-10-23,2025-10-30,,Standard,271.69
1902,540,2025-04-26,2025-04-29,,Express,1650.95
1903,98,2025-11-24,2025-11-27,,Express,837.29
1904,565,2025-08-03,2025-08-08,2025-08-07,Standard,2613.75
1905,326,2025-03-04,2025-03-06,,Same Day,1205.11
1906,695,2025-10-28,2025-11-02,,Express,1035.25
1907,489,2025-05-24,2025-05-26,,Same Day,481.35
1908,526,2024-11-08,2024-11-14,,Express,874.38
1909,582,2025-12-06,2025-12-09,2026-01-01,Same Day,645.78
1910,998,2025-07-09,2025-07-15,,Same Day,104.0
1911,624,2024-09-19,2024-09-25,,Express,188.2
1912,363,2025-05-19,2025-05-23,,Express,1222.75
1913,976,2025-11-25,2025-11-30,,Standard,632.39
1914,313,2025-09-25,2025-10-02,2025-10-07,Express,1770.43
1915,790,2025-04-30,2025-05-07,2025-05-05,Standard,623.36
1916,748,2024-06-06,2024-06-07,,Standard,110.94
1917,87,2025-08-21,2025-08-26,,Standard,1671.89
1918,986,2025-08-31,2025-09-06,,Same Day,2969.75
1919,140,2025-11-10,2025-11-14,,Same Day,514.76
1920,910,2024-08-19,2024-08-25,,Standard,761.81
1921,632,2025-09-10,2025-09-17,,Same Day,1335.7
1922,436,2025-06-13,2025-06-15,,Same Day,380.73
1923,974,2025-11-28,2025-12-04,,Same Day,1346.37
1924,460,2025-09-21,2025-09-27,,Same Day,1247.76
1925,926,2024-05-30,2024-06-01,2024-06-28,Standard,809.35
1926,527,2025-03-18,2025-03-19,,Express,726.59
1927,175,2025-08-19,2025-08-20,,Same Day,955.96
1928,256,2025-10-16,2025-10-23,,Standard,623.67
1929,298,2025-10-04,2025-10-08,,Standard,38.13
1930,3,2025-03-04,2025-03-06,,Same Day,221.41
1931,528,2023-12-03,2023-12-07,,Express,1242.63
1932,59,2025-04-21,2025-04-22,,Express,226.38
1933,306,2025-01-22,2025-01-23,2025-02-17,Standard,763.87
1934,412,2024-07-08,2024-07-09,2024-07-26,Standard,396.08
1935,87,2025-06-14,2025-06-18,,Express,1237.92
1936,8,2025-06-16,2025-06-23,,Standard,1327.8
1937,482,2025-11-01,2025-11-04,,Express,957.07
1938,914,2024-09-06,2024-09-11,,Standard,922.57
1939,450,2025-11-19,2025-11-26,,Standard,773.88
1940,363,2025-03-28,2025-04-01,2025-04-27,Same Day,1397.15
1941,204,2025-01-22,2025-01-24,,Standard,454.06
1942,405,2025-02-04,2025-02-10,,Standard,434.27
1943,165,2025-10-31,2025-11-02,,Same Day,175.17
1944,273,2025-04-20,2025-04-24,,Express,2535.32
1945,820,2025-06-16,2025-06-22,,Express,1207.66
1946,514,2025-05-04,2025-05-10,,Express,1070.31
1947,135,2024-09-18,2024-09-19,,Standard,3009.85
1948,160,2024-11-10,2024-11-15,2024-12-04,Standard,701.79
1949,54,2025-10-06,2025-10-13,,Same Day,2887.59
1950,756,2023-09-20,2023-09-24,,Express,971.33
1951,498,2025-03-24,2025-03-31,,Same Day,839.44
1952,157,2025-11-23,2025-11-25,,Standard,1513.45
1953,885,2025-05-31,2025-06-06,,Express,394.51
1954,204,2025-07-27,2025-08-02,,Standard,669.91
1955,718,2025-06-28,2025-06-30,,Same Day,2055.46
1956,645,2025-09-21,2025-09-23,,Standard,517.81
1957,411,2025-05-02,2025-05-05,,Standard,826.93
1958,437,2025-12-01,2025-12-06,,Standard,770.66
1959,390,2025-03-29,2025-04-03,,Same Day,1231.36
1960,237,2024-10-24,2024-10-27,,Standard,1355.81
1961,523,2025-10-20,2025-10-26,2025-10-26,Express,901.08
1962,373,2024-01-15,2024-01-18,,Standard,1401.78
1963,328,2025-10-08,2025-10-10,2025-10-12,Same Day,492.76
1964,763,2025-06-10,2025-06-12,,Express,434.86
1965,931,2024-07-10,2024-07-14,,Express,270.31
1966,373,2024-03-10,2024-03-13,2024-04-03,Standard,2180.69
1967,700,2024-11-05,2024-11-12,,Express,320.25
1968,370,2025-12-09,2025-12-16,,Same Day,2958.99
1969,542,2025-05-21,2025-05-23,,Standard,1073.98
1970,599,2025-07-06,2025-07-07,,Standard,246.2
1971,645,2025-10-19,2025-10-24,,Same Day,1230.92
1972,992,2025-12-05,2025-12-11,,Standard,1869.58
1973,722,2025-10-22,2025-10-23,2025-11-11,Same Day,762.12
1974,352,2025-09-30,2025-10-06,,Standard,1735.59
1975,547,2025-11-25,2025-11-27,2025-12-04,Express,1432.77
1976,564,2024-07-05,2024-07-12,,Same Day,3530.56
1977,999,2025-03-12,2025-03-15,,Same Day,1326.22
1978,121,2025-11-27,2025-11-28,,Same Day,840.49
1979,954,2025-09-18,2025-09-25,2025-10-10,Express,187.21
1980,714,2023-12-14,2023-12-17,2024-01-04,Standard,3647.74
1981,814,2024-02-17,2024-02-23,,Express,1177.88
1982,702,2025-11-09,2025-11-10,,Same Day,1481.54
1983,394,2025-10-01,2025-10-08,,Same Day,2299.73
1984,279,2025-09-23,2025-09-25,2025-10-14,Standard,1154.24
1985,607,2025-08-26,2025-08-27,,Same Day,2007.99
1986,467,2025-10-30,2025-11-05,,Express,2026.53
1987,311,2025-09-29,2025-10-02,,Same Day,1629.71
1988,122,2024-10-31,2024-11-02,2024-11-10,Express,1240.55
1989,41,2025-02-01,2025-02-03,,Express,826.8
